GeneIdOld,GeneIdOldShort,GeneIdNew
p3_t237631_Ust_maydi_v2GB@UMAG_01634@1878,UMAG_01634,Usma_1722
p3_t237631_Ust_maydi_v2GB@UMAG_11135@1756,UMAG_11135,Usma_1723
p3_t237631_Ust_maydi_v2GB@UMAG_11136@1896,UMAG_11136,Usma_1724
p3_t237631_Ust_maydi_v2GB@UMAG_01637T0@1752,UMAG_01637T0,Usma_1725
p3_t237631_Ust_maydi_v2GB@UMAG_01637T1@2067,UMAG_01637T1,Usma_1726
p3_t237631_Ust_maydi_v2GB@UMAG_01638@1952,UMAG_01638,Usma_1727
p3_t237631_Ust_maydi_v2GB@UMAG_01639@1751,UMAG_01639,Usma_1728
p3_t237631_Ust_maydi_v2GB@UMAG_01640@1700,UMAG_01640,Usma_1729
p3_t237631_Ust_maydi_v2GB@UMAG_01641@2063,UMAG_01641,Usma_1730
p3_t237631_Ust_maydi_v2GB@UMAG_11137@2065,UMAG_11137,Usma_1731
p3_t237631_Ust_maydi_v2GB@UMAG_01643@2183,UMAG_01643,Usma_1732
p3_t237631_Ust_maydi_v2GB@UMAG_11138@2139,UMAG_11138,Usma_1733
p3_t237631_Ust_maydi_v2GB@UMAG_01645@2140,UMAG_01645,Usma_1734
p3_t237631_Ust_maydi_v2GB@UMAG_01646@1711,UMAG_01646,Usma_1735
p3_t237631_Ust_maydi_v2GB@UMAG_01647@1735,UMAG_01647,Usma_1736
p3_t237631_Ust_maydi_v2GB@UMAG_01648@1566,UMAG_01648,Usma_1737
p3_t237631_Ust_maydi_v2GB@UMAG_01649@1981,UMAG_01649,Usma_1738
p3_t237631_Ust_maydi_v2GB@UMAG_01650@2026,UMAG_01650,Usma_1739
p3_t237631_Ust_maydi_v2GB@UMAG_01651@2033,UMAG_01651,Usma_1740
p3_t237631_Ust_maydi_v2GB@UMAG_01652@1632,UMAG_01652,Usma_1741
p3_t237631_Ust_maydi_v2GB@UMAG_01653@1713,UMAG_01653,Usma_1742
p3_t237631_Ust_maydi_v2GB@UMAG_01654@2186,UMAG_01654,Usma_1743
p3_t237631_Ust_maydi_v2GB@UMAG_11139@1591,UMAG_11139,Usma_1744
p3_t237631_Ust_maydi_v2GB@UMAG_12161@1746,UMAG_12161,Usma_1745
p3_t237631_Ust_maydi_v2GB@UMAG_01656@1865,UMAG_01656,Usma_1746
p3_t237631_Ust_maydi_v2GB@UMAG_01657@2177,UMAG_01657,Usma_1747
p3_t237631_Ust_maydi_v2GB@UMAG_01658@1823,UMAG_01658,Usma_1748
p3_t237631_Ust_maydi_v2GB@UMAG_01659@1584,UMAG_01659,Usma_1749
p3_t237631_Ust_maydi_v2GB@UMAG_01660@1929,UMAG_01660,Usma_1750
p3_t237631_Ust_maydi_v2GB@UMAG_01661@1712,UMAG_01661,Usma_1751
p3_t237631_Ust_maydi_v2GB@UMAG_15042@2153,UMAG_15042,Usma_1752
p3_t237631_Ust_maydi_v2GB@UMAG_01662@1688,UMAG_01662,Usma_1753
p3_t237631_Ust_maydi_v2GB@UMAG_01663@1939,UMAG_01663,Usma_1754
p3_t237631_Ust_maydi_v2GB@UMAG_01664@1987,UMAG_01664,Usma_1755
p3_t237631_Ust_maydi_v2GB@UMAG_01665@1853,UMAG_01665,Usma_1756
p3_t237631_Ust_maydi_v2GB@UMAG_11889@1775,UMAG_11889,Usma_1757
p3_t237631_Ust_maydi_v2GB@UMAG_11890@1855,UMAG_11890,Usma_1758
p3_t237631_Ust_maydi_v2GB@UMAG_11891@1701,UMAG_11891,Usma_1759
p3_t237631_Ust_maydi_v2GB@UMAG_01667@1741,UMAG_01667,Usma_1760
p3_t237631_Ust_maydi_v2GB@UMAG_01668@1631,UMAG_01668,Usma_1761
p3_t237631_Ust_maydi_v2GB@UMAG_01669@1672,UMAG_01669,Usma_1762
p3_t237631_Ust_maydi_v2GB@UMAG_01670@1798,UMAG_01670,Usma_1763
p3_t237631_Ust_maydi_v2GB@UMAG_01671@1664,UMAG_01671,Usma_1764
p3_t237631_Ust_maydi_v2GB@UMAG_01672@2028,UMAG_01672,Usma_1765
p3_t237631_Ust_maydi_v2GB@UMAG_01673@1721,UMAG_01673,Usma_1766
p3_t237631_Ust_maydi_v2GB@UMAG_11892@1641,UMAG_11892,Usma_1767
p3_t237631_Ust_maydi_v2GB@UMAG_11893@1755,UMAG_11893,Usma_1768
p3_t237631_Ust_maydi_v2GB@UMAG_11894@1706,UMAG_11894,Usma_1769
p3_t237631_Ust_maydi_v2GB@UMAG_11895@1624,UMAG_11895,Usma_1770
p3_t237631_Ust_maydi_v2GB@UMAG_01677@1635,UMAG_01677,Usma_1771
p3_t237631_Ust_maydi_v2GB@UMAG_01679@2098,UMAG_01679,Usma_1772
p3_t237631_Ust_maydi_v2GB@UMAG_01680@1683,UMAG_01680,Usma_1773
p3_t237631_Ust_maydi_v2GB@UMAG_11896@2198,UMAG_11896,Usma_1774
p3_t237631_Ust_maydi_v2GB@UMAG_01682@2077,UMAG_01682,Usma_1775
p3_t237631_Ust_maydi_v2GB@UMAG_01683@1766,UMAG_01683,Usma_1776
p3_t237631_Ust_maydi_v2GB@UMAG_01684@1758,UMAG_01684,Usma_1777
p3_t237631_Ust_maydi_v2GB@UMAG_11357@2089,UMAG_11357,Usma_1778
p3_t237631_Ust_maydi_v2GB@UMAG_01686@1744,UMAG_01686,Usma_1779
p3_t237631_Ust_maydi_v2GB@UMAG_01687@1959,UMAG_01687,Usma_1780
p3_t237631_Ust_maydi_v2GB@UMAG_01688@1703,UMAG_01688,Usma_1781
p3_t237631_Ust_maydi_v2GB@UMAG_01689@2036,UMAG_01689,Usma_1782
p3_t237631_Ust_maydi_v2GB@UMAG_01690@1838,UMAG_01690,Usma_1783
p3_t237631_Ust_maydi_v2GB@UMAG_01691@1689,UMAG_01691,Usma_1784
p3_t237631_Ust_maydi_v2GB@UMAG_01692@2152,UMAG_01692,Usma_1785
p3_t237631_Ust_maydi_v2GB@UMAG_11358@1725,UMAG_11358,Usma_1786
p3_t237631_Ust_maydi_v2GB@UMAG_11359@1684,UMAG_11359,Usma_1787
p3_t237631_Ust_maydi_v2GB@UMAG_01694@1642,UMAG_01694,Usma_1788
p3_t237631_Ust_maydi_v2GB@UMAG_01695@1794,UMAG_01695,Usma_1789
p3_t237631_Ust_maydi_v2GB@UMAG_01696@1914,UMAG_01696,Usma_1790
p3_t237631_Ust_maydi_v2GB@UMAG_01697@1971,UMAG_01697,Usma_1791
p3_t237631_Ust_maydi_v2GB@UMAG_01698@1892,UMAG_01698,Usma_1792
p3_t237631_Ust_maydi_v2GB@UMAG_01699@1968,UMAG_01699,Usma_1793
p3_t237631_Ust_maydi_v2GB@UMAG_01700@1996,UMAG_01700,Usma_1794
p3_t237631_Ust_maydi_v2GB@UMAG_01701@1926,UMAG_01701,Usma_1795
p3_t237631_Ust_maydi_v2GB@UMAG_01702@1904,UMAG_01702,Usma_1796
p3_t237631_Ust_maydi_v2GB@UMAG_01703@1866,UMAG_01703,Usma_1797
p3_t237631_Ust_maydi_v2GB@UMAG_11360@1791,UMAG_11360,Usma_1798
p3_t237631_Ust_maydi_v2GB@UMAG_11361@1898,UMAG_11361,Usma_1799
p3_t237631_Ust_maydi_v2GB@UMAG_01705@2170,UMAG_01705,Usma_1800
p3_t237631_Ust_maydi_v2GB@UMAG_01706@1569,UMAG_01706,Usma_1801
p3_t237631_Ust_maydi_v2GB@UMAG_11362@2054,UMAG_11362,Usma_1802
p3_t237631_Ust_maydi_v2GB@UMAG_11363@1982,UMAG_11363,Usma_1803
p3_t237631_Ust_maydi_v2GB@UMAG_01708@1936,UMAG_01708,Usma_1804
p3_t237631_Ust_maydi_v2GB@UMAG_01709@1615,UMAG_01709,Usma_1805
p3_t237631_Ust_maydi_v2GB@UMAG_01710@1572,UMAG_01710,Usma_1806
p3_t237631_Ust_maydi_v2GB@UMAG_01711@1975,UMAG_01711,Usma_1807
p3_t237631_Ust_maydi_v2GB@UMAG_01712@1989,UMAG_01712,Usma_1808
p3_t237631_Ust_maydi_v2GB@UMAG_01713@1849,UMAG_01713,Usma_1809
p3_t237631_Ust_maydi_v2GB@UMAG_01714@2190,UMAG_01714,Usma_1810
p3_t237631_Ust_maydi_v2GB@UMAG_11364@1964,UMAG_11364,Usma_1811
p3_t237631_Ust_maydi_v2GB@UMAG_01716@1917,UMAG_01716,Usma_1812
p3_t237631_Ust_maydi_v2GB@UMAG_01717@2202,UMAG_01717,Usma_1813
p3_t237631_Ust_maydi_v2GB@UMAG_01718@1807,UMAG_01718,Usma_1814
p3_t237631_Ust_maydi_v2GB@UMAG_11365@1951,UMAG_11365,Usma_1815
p3_t237631_Ust_maydi_v2GB@UMAG_01720@2051,UMAG_01720,Usma_1816
p3_t237631_Ust_maydi_v2GB@UMAG_01721@1658,UMAG_01721,Usma_1817
p3_t237631_Ust_maydi_v2GB@UMAG_01722@1745,UMAG_01722,Usma_1818
p3_t237631_Ust_maydi_v2GB@UMAG_01723@1774,UMAG_01723,Usma_1819
p3_t237631_Ust_maydi_v2GB@UMAG_01724@1580,UMAG_01724,Usma_1820
p3_t237631_Ust_maydi_v2GB@UMAG_01725@1694,UMAG_01725,Usma_1821
p3_t237631_Ust_maydi_v2GB@UMAG_01726@1565,UMAG_01726,Usma_1822
p3_t237631_Ust_maydi_v2GB@UMAG_11366@2166,UMAG_11366,Usma_1823
p3_t237631_Ust_maydi_v2GB@UMAG_01728@2020,UMAG_01728,Usma_1824
p3_t237631_Ust_maydi_v2GB@UMAG_01729@2017,UMAG_01729,Usma_1825
p3_t237631_Ust_maydi_v2GB@UMAG_01730@1970,UMAG_01730,Usma_1826
p3_t237631_Ust_maydi_v2GB@UMAG_01731@2000,UMAG_01731,Usma_1827
p3_t237631_Ust_maydi_v2GB@UMAG_01732@1811,UMAG_01732,Usma_1828
p3_t237631_Ust_maydi_v2GB@UMAG_01733@2156,UMAG_01733,Usma_1829
p3_t237631_Ust_maydi_v2GB@UMAG_01734@2025,UMAG_01734,Usma_1830
p3_t237631_Ust_maydi_v2GB@UMAG_01735@1619,UMAG_01735,Usma_1831
p3_t237631_Ust_maydi_v2GB@UMAG_01736@2172,UMAG_01736,Usma_1832
p3_t237631_Ust_maydi_v2GB@UMAG_01737@1602,UMAG_01737,Usma_1833
p3_t237631_Ust_maydi_v2GB@UMAG_01738@1649,UMAG_01738,Usma_1834
p3_t237631_Ust_maydi_v2GB@UMAG_01739@2069,UMAG_01739,Usma_1835
p3_t237631_Ust_maydi_v2GB@UMAG_11367@1817,UMAG_11367,Usma_1836
p3_t237631_Ust_maydi_v2GB@UMAG_11368@2104,UMAG_11368,Usma_1837
p3_t237631_Ust_maydi_v2GB@UMAG_11369@1943,UMAG_11369,Usma_1838
p3_t237631_Ust_maydi_v2GB@UMAG_01742@1733,UMAG_01742,Usma_1839
p3_t237631_Ust_maydi_v2GB@UMAG_11370@1882,UMAG_11370,Usma_1840
p3_t237631_Ust_maydi_v2GB@UMAG_15043@1935,UMAG_15043,Usma_1841
p3_t237631_Ust_maydi_v2GB@UMAG_15074@1885,UMAG_15074,Usma_1842
p3_t237631_Ust_maydi_v2GB@UMAG_01746@1767,UMAG_01746,Usma_1843
p3_t237631_Ust_maydi_v2GB@UMAG_01747@1846,UMAG_01747,Usma_1844
p3_t237631_Ust_maydi_v2GB@UMAG_01748@1870,UMAG_01748,Usma_1845
p3_t237631_Ust_maydi_v2GB@UMAG_10867@2031,UMAG_10867,Usma_1846
p3_t237631_Ust_maydi_v2GB@UMAG_01750@2050,UMAG_01750,Usma_1847
p3_t237631_Ust_maydi_v2GB@UMAG_10868@1944,UMAG_10868,Usma_1848
p3_t237631_Ust_maydi_v2GB@UMAG_01752@1837,UMAG_01752,Usma_1849
p3_t237631_Ust_maydi_v2GB@UMAG_10869@2057,UMAG_10869,Usma_1850
p3_t237631_Ust_maydi_v2GB@UMAG_01753@2122,UMAG_01753,Usma_1851
p3_t237631_Ust_maydi_v2GB@UMAG_10870@1607,UMAG_10870,Usma_1852
p3_t237631_Ust_maydi_v2GB@UMAG_01755@1812,UMAG_01755,Usma_1853
p3_t237631_Ust_maydi_v2GB@UMAG_01756@1805,UMAG_01756,Usma_1854
p3_t237631_Ust_maydi_v2GB@UMAG_01757@2191,UMAG_01757,Usma_1855
p3_t237631_Ust_maydi_v2GB@UMAG_01758@1851,UMAG_01758,Usma_1856
p3_t237631_Ust_maydi_v2GB@UMAG_01759@2106,UMAG_01759,Usma_1857
p3_t237631_Ust_maydi_v2GB@UMAG_12163@1993,UMAG_12163,Usma_1858
p3_t237631_Ust_maydi_v2GB@UMAG_10871@1856,UMAG_10871,Usma_1859
p3_t237631_Ust_maydi_v2GB@UMAG_01761@1888,UMAG_01761,Usma_1860
p3_t237631_Ust_maydi_v2GB@UMAG_01762@1574,UMAG_01762,Usma_1861
p3_t237631_Ust_maydi_v2GB@UMAG_01763@1621,UMAG_01763,Usma_1862
p3_t237631_Ust_maydi_v2GB@UMAG_10872@1867,UMAG_10872,Usma_1863
p3_t237631_Ust_maydi_v2GB@UMAG_01765@1780,UMAG_01765,Usma_1864
p3_t237631_Ust_maydi_v2GB@UMAG_10873@1731,UMAG_10873,Usma_1865
p3_t237631_Ust_maydi_v2GB@UMAG_10874@1906,UMAG_10874,Usma_1866
p3_t237631_Ust_maydi_v2GB@UMAG_01768@2032,UMAG_01768,Usma_1867
p3_t237631_Ust_maydi_v2GB@UMAG_10875@2095,UMAG_10875,Usma_1868
p3_t237631_Ust_maydi_v2GB@UMAG_10876@2011,UMAG_10876,Usma_1869
p3_t237631_Ust_maydi_v2GB@UMAG_01771@1875,UMAG_01771,Usma_1870
p3_t237631_Ust_maydi_v2GB@UMAG_01772@1966,UMAG_01772,Usma_1871
p3_t237631_Ust_maydi_v2GB@UMAG_01773@1697,UMAG_01773,Usma_1872
p3_t237631_Ust_maydi_v2GB@UMAG_01774@1932,UMAG_01774,Usma_1873
p3_t237631_Ust_maydi_v2GB@UMAG_01775@1806,UMAG_01775,Usma_1874
p3_t237631_Ust_maydi_v2GB@UMAG_01776@1999,UMAG_01776,Usma_1875
p3_t237631_Ust_maydi_v2GB@UMAG_01777@2038,UMAG_01777,Usma_1876
p3_t237631_Ust_maydi_v2GB@UMAG_01778@2119,UMAG_01778,Usma_1877
p3_t237631_Ust_maydi_v2GB@UMAG_01779@1874,UMAG_01779,Usma_1878
p3_t237631_Ust_maydi_v2GB@UMAG_10878@1979,UMAG_10878,Usma_1879
p3_t237631_Ust_maydi_v2GB@UMAG_10879@1980,UMAG_10879,Usma_1880
p3_t237631_Ust_maydi_v2GB@UMAG_01782@1930,UMAG_01782,Usma_1881
p3_t237631_Ust_maydi_v2GB@UMAG_01783@2076,UMAG_01783,Usma_1882
p3_t237631_Ust_maydi_v2GB@UMAG_01784@1901,UMAG_01784,Usma_1883
p3_t237631_Ust_maydi_v2GB@UMAG_01785@2034,UMAG_01785,Usma_1884
p3_t237631_Ust_maydi_v2GB@UMAG_01786@1857,UMAG_01786,Usma_1885
p3_t237631_Ust_maydi_v2GB@UMAG_01787@2146,UMAG_01787,Usma_1886
p3_t237631_Ust_maydi_v2GB@UMAG_01788@1826,UMAG_01788,Usma_1887
p3_t237631_Ust_maydi_v2GB@UMAG_01789@2124,UMAG_01789,Usma_1888
p3_t237631_Ust_maydi_v2GB@UMAG_01790@2117,UMAG_01790,Usma_1889
p3_t237631_Ust_maydi_v2GB@UMAG_01791@1895,UMAG_01791,Usma_1890
p3_t237631_Ust_maydi_v2GB@UMAG_01792@1977,UMAG_01792,Usma_1891
p3_t237631_Ust_maydi_v2GB@UMAG_01793@2053,UMAG_01793,Usma_1892
p3_t237631_Ust_maydi_v2GB@UMAG_01794@2102,UMAG_01794,Usma_1893
p3_t237631_Ust_maydi_v2GB@UMAG_01795@1603,UMAG_01795,Usma_1894
p3_t237631_Ust_maydi_v2GB@UMAG_01796@2022,UMAG_01796,Usma_1895
p3_t237631_Ust_maydi_v2GB@UMAG_01797@1709,UMAG_01797,Usma_1896
p3_t237631_Ust_maydi_v2GB@UMAG_10880@1764,UMAG_10880,Usma_1897
p3_t237631_Ust_maydi_v2GB@UMAG_01799@2162,UMAG_01799,Usma_1898
p3_t237631_Ust_maydi_v2GB@UMAG_01800@1804,UMAG_01800,Usma_1899
p3_t237631_Ust_maydi_v2GB@UMAG_10881@1880,UMAG_10881,Usma_1900
p3_t237631_Ust_maydi_v2GB@UMAG_01802@1671,UMAG_01802,Usma_1901
p3_t237631_Ust_maydi_v2GB@UMAG_01803@2099,UMAG_01803,Usma_1902
p3_t237631_Ust_maydi_v2GB@UMAG_01804@2182,UMAG_01804,Usma_1903
p3_t237631_Ust_maydi_v2GB@UMAG_01805@1916,UMAG_01805,Usma_1904
p3_t237631_Ust_maydi_v2GB@UMAG_11899@2030,UMAG_11899,Usma_1905
p3_t237631_Ust_maydi_v2GB@UMAG_11900@2193,UMAG_11900,Usma_1906
p3_t237631_Ust_maydi_v2GB@UMAG_11901@2128,UMAG_11901,Usma_1907
p3_t237631_Ust_maydi_v2GB@UMAG_01808@1639,UMAG_01808,Usma_1908
p3_t237631_Ust_maydi_v2GB@UMAG_15089@1864,UMAG_15089,Usma_1909
p3_t237631_Ust_maydi_v2GB@UMAG_10248@2044,UMAG_10248,Usma_1910
p3_t237631_Ust_maydi_v2GB@UMAG_01811@1816,UMAG_01811,Usma_1911
p3_t237631_Ust_maydi_v2GB@UMAG_01812@1606,UMAG_01812,Usma_1912
p3_t237631_Ust_maydi_v2GB@UMAG_01813@1900,UMAG_01813,Usma_1913
p3_t237631_Ust_maydi_v2GB@UMAG_01814@1945,UMAG_01814,Usma_1914
p3_t237631_Ust_maydi_v2GB@UMAG_01815@1666,UMAG_01815,Usma_1915
p3_t237631_Ust_maydi_v2GB@UMAG_01816@1618,UMAG_01816,Usma_1916
p3_t237631_Ust_maydi_v2GB@UMAG_01817@1657,UMAG_01817,Usma_1917
p3_t237631_Ust_maydi_v2GB@UMAG_01818@1727,UMAG_01818,Usma_1918
p3_t237631_Ust_maydi_v2GB@UMAG_10251@1960,UMAG_10251,Usma_1919
p3_t237631_Ust_maydi_v2GB@UMAG_01820@2049,UMAG_01820,Usma_1920
p3_t237631_Ust_maydi_v2GB@UMAG_01821@1677,UMAG_01821,Usma_1921
p3_t237631_Ust_maydi_v2GB@UMAG_10252@2160,UMAG_10252,Usma_1922
p3_t237631_Ust_maydi_v2GB@UMAG_10253@2167,UMAG_10253,Usma_1923
p3_t237631_Ust_maydi_v2GB@UMAG_10254@1990,UMAG_10254,Usma_1924
p3_t237631_Ust_maydi_v2GB@UMAG_01823@1630,UMAG_01823,Usma_1925
p3_t237631_Ust_maydi_v2GB@UMAG_01824@1581,UMAG_01824,Usma_1926
p3_t237631_Ust_maydi_v2GB@UMAG_12165@1921,UMAG_12165,Usma_1927
p3_t237631_Ust_maydi_v2GB@UMAG_01826@2184,UMAG_01826,Usma_1928
p3_t237631_Ust_maydi_v2GB@UMAG_01827@1702,UMAG_01827,Usma_1929
p3_t237631_Ust_maydi_v2GB@UMAG_12166@2024,UMAG_12166,Usma_1930
p3_t237631_Ust_maydi_v2GB@UMAG_12167@1824,UMAG_12167,Usma_1931
p3_t237631_Ust_maydi_v2GB@UMAG_12168@1918,UMAG_12168,Usma_1932
p3_t237631_Ust_maydi_v2GB@UMAG_01829@1771,UMAG_01829,Usma_1933
p3_t237631_Ust_maydi_v2GB@UMAG_01830@1998,UMAG_01830,Usma_1934
p3_t237631_Ust_maydi_v2GB@UMAG_01831@1616,UMAG_01831,Usma_1935
p3_t237631_Ust_maydi_v2GB@UMAG_01832@2154,UMAG_01832,Usma_1936
p3_t237631_Ust_maydi_v2GB@UMAG_01833@1749,UMAG_01833,Usma_1937
p3_t237631_Ust_maydi_v2GB@UMAG_01834@1594,UMAG_01834,Usma_1938
p3_t237631_Ust_maydi_v2GB@UMAG_01835@1605,UMAG_01835,Usma_1939
p3_t237631_Ust_maydi_v2GB@UMAG_10255@1958,UMAG_10255,Usma_1940
p3_t237631_Ust_maydi_v2GB@UMAG_01837@2046,UMAG_01837,Usma_1941
p3_t237631_Ust_maydi_v2GB@UMAG_10256@1934,UMAG_10256,Usma_1942
p3_t237631_Ust_maydi_v2GB@UMAG_10257@1799,UMAG_10257,Usma_1943
p3_t237631_Ust_maydi_v2GB@UMAG_10258@1773,UMAG_10258,Usma_1944
p3_t237631_Ust_maydi_v2GB@UMAG_10259@2129,UMAG_10259,Usma_1945
p3_t237631_Ust_maydi_v2GB@UMAG_12169@1872,UMAG_12169,Usma_1946
p3_t237631_Ust_maydi_v2GB@UMAG_01841@2090,UMAG_01841,Usma_1947
p3_t237631_Ust_maydi_v2GB@UMAG_01842@2087,UMAG_01842,Usma_1948
p3_t237631_Ust_maydi_v2GB@UMAG_01843@1961,UMAG_01843,Usma_1949
p3_t237631_Ust_maydi_v2GB@UMAG_01844@2008,UMAG_01844,Usma_1950
p3_t237631_Ust_maydi_v2GB@UMAG_01845@1626,UMAG_01845,Usma_1951
p3_t237631_Ust_maydi_v2GB@UMAG_10260@1809,UMAG_10260,Usma_1952
p3_t237631_Ust_maydi_v2GB@UMAG_01847@1847,UMAG_01847,Usma_1953
p3_t237631_Ust_maydi_v2GB@UMAG_10261@1682,UMAG_10261,Usma_1954
p3_t237631_Ust_maydi_v2GB@UMAG_01849@1687,UMAG_01849,Usma_1955
p3_t237631_Ust_maydi_v2GB@UMAG_01850@1759,UMAG_01850,Usma_1956
p3_t237631_Ust_maydi_v2GB@UMAG_01851@2114,UMAG_01851,Usma_1957
p3_t237631_Ust_maydi_v2GB@UMAG_01852@1919,UMAG_01852,Usma_1958
p3_t237631_Ust_maydi_v2GB@UMAG_01853@1592,UMAG_01853,Usma_1959
p3_t237631_Ust_maydi_v2GB@UMAG_01854@1699,UMAG_01854,Usma_1960
p3_t237631_Ust_maydi_v2GB@UMAG_01855@1940,UMAG_01855,Usma_1961
p3_t237631_Ust_maydi_v2GB@UMAG_01856@1891,UMAG_01856,Usma_1962
p3_t237631_Ust_maydi_v2GB@UMAG_01857@2116,UMAG_01857,Usma_1963
p3_t237631_Ust_maydi_v2GB@UMAG_01858@1835,UMAG_01858,Usma_1964
p3_t237631_Ust_maydi_v2GB@UMAG_01859@1925,UMAG_01859,Usma_1965
p3_t237631_Ust_maydi_v2GB@UMAG_01860@1972,UMAG_01860,Usma_1966
p3_t237631_Ust_maydi_v2GB@UMAG_01861@1601,UMAG_01861,Usma_1967
p3_t237631_Ust_maydi_v2GB@UMAG_01862@2157,UMAG_01862,Usma_1968
p3_t237631_Ust_maydi_v2GB@UMAG_01863@1910,UMAG_01863,Usma_1969
p3_t237631_Ust_maydi_v2GB@UMAG_10262@1608,UMAG_10262,Usma_1970
p3_t237631_Ust_maydi_v2GB@UMAG_01864@1730,UMAG_01864,Usma_1971
p3_t237631_Ust_maydi_v2GB@UMAG_10263@1956,UMAG_10263,Usma_1972
p3_t237631_Ust_maydi_v2GB@UMAG_01866@2001,UMAG_01866,Usma_1973
p3_t237631_Ust_maydi_v2GB@UMAG_01867@2131,UMAG_01867,Usma_1974
p3_t237631_Ust_maydi_v2GB@UMAG_10264@2145,UMAG_10264,Usma_1975
p3_t237631_Ust_maydi_v2GB@UMAG_01868@2092,UMAG_01868,Usma_1976
p3_t237631_Ust_maydi_v2GB@UMAG_01869@2064,UMAG_01869,Usma_1977
p3_t237631_Ust_maydi_v2GB@UMAG_01870@1950,UMAG_01870,Usma_1978
p3_t237631_Ust_maydi_v2GB@UMAG_01871@1637,UMAG_01871,Usma_1979
p3_t237631_Ust_maydi_v2GB@UMAG_01872@1743,UMAG_01872,Usma_1980
p3_t237631_Ust_maydi_v2GB@UMAG_01873@1796,UMAG_01873,Usma_1981
p3_t237631_Ust_maydi_v2GB@UMAG_01874@2037,UMAG_01874,Usma_1982
p3_t237631_Ust_maydi_v2GB@UMAG_01875@2013,UMAG_01875,Usma_1983
p3_t237631_Ust_maydi_v2GB@UMAG_10265@1587,UMAG_10265,Usma_1984
p3_t237631_Ust_maydi_v2GB@UMAG_01877@2134,UMAG_01877,Usma_1985
p3_t237631_Ust_maydi_v2GB@UMAG_12171@1852,UMAG_12171,Usma_1986
p3_t237631_Ust_maydi_v2GB@UMAG_01879@1922,UMAG_01879,Usma_1987
p3_t237631_Ust_maydi_v2GB@UMAG_10266@1611,UMAG_10266,Usma_1988
p3_t237631_Ust_maydi_v2GB@UMAG_10267@1994,UMAG_10267,Usma_1989
p3_t237631_Ust_maydi_v2GB@UMAG_01881@1623,UMAG_01881,Usma_1990
p3_t237631_Ust_maydi_v2GB@UMAG_01882@2179,UMAG_01882,Usma_1991
p3_t237631_Ust_maydi_v2GB@UMAG_01883@1830,UMAG_01883,Usma_1992
p3_t237631_Ust_maydi_v2GB@UMAG_12172@2112,UMAG_12172,Usma_1993
p3_t237631_Ust_maydi_v2GB@UMAG_01885@1610,UMAG_01885,Usma_1994
p3_t237631_Ust_maydi_v2GB@UMAG_01886@2101,UMAG_01886,Usma_1995
p3_t237631_Ust_maydi_v2GB@UMAG_12173@1583,UMAG_12173,Usma_1996
p3_t237631_Ust_maydi_v2GB@UMAG_01888@1949,UMAG_01888,Usma_1997
p3_t237631_Ust_maydi_v2GB@UMAG_01889@1862,UMAG_01889,Usma_1998
p3_t237631_Ust_maydi_v2GB@UMAG_01890@1622,UMAG_01890,Usma_1999
p3_t237631_Ust_maydi_v2GB@UMAG_01891@1957,UMAG_01891,Usma_2000
p3_t237631_Ust_maydi_v2GB@UMAG_01892@1573,UMAG_01892,Usma_2001
p3_t237631_Ust_maydi_v2GB@UMAG_01893@2144,UMAG_01893,Usma_2002
p3_t237631_Ust_maydi_v2GB@UMAG_01894@2132,UMAG_01894,Usma_2003
p3_t237631_Ust_maydi_v2GB@UMAG_10268@2159,UMAG_10268,Usma_2004
p3_t237631_Ust_maydi_v2GB@UMAG_01896@1736,UMAG_01896,Usma_2005
p3_t237631_Ust_maydi_v2GB@UMAG_01897@1947,UMAG_01897,Usma_2006
p3_t237631_Ust_maydi_v2GB@UMAG_01898@1860,UMAG_01898,Usma_2007
p3_t237631_Ust_maydi_v2GB@UMAG_10269@1984,UMAG_10269,Usma_2008
p3_t237631_Ust_maydi_v2GB@UMAG_01899@1717,UMAG_01899,Usma_2009
p3_t237631_Ust_maydi_v2GB@UMAG_01900@1593,UMAG_01900,Usma_2010
p3_t237631_Ust_maydi_v2GB@UMAG_01902@1668,UMAG_01902,Usma_2011
p3_t237631_Ust_maydi_v2GB@UMAG_01903@1724,UMAG_01903,Usma_2012
p3_t237631_Ust_maydi_v2GB@UMAG_01904@1889,UMAG_01904,Usma_2013
p3_t237631_Ust_maydi_v2GB@UMAG_01905@2203,UMAG_01905,Usma_2014
p3_t237631_Ust_maydi_v2GB@UMAG_01906@1650,UMAG_01906,Usma_2015
p3_t237631_Ust_maydi_v2GB@UMAG_12175@2085,UMAG_12175,Usma_2016
p3_t237631_Ust_maydi_v2GB@UMAG_01908@1656,UMAG_01908,Usma_2017
p3_t237631_Ust_maydi_v2GB@UMAG_10270@2196,UMAG_10270,Usma_2018
p3_t237631_Ust_maydi_v2GB@UMAG_10271@2079,UMAG_10271,Usma_2019
p3_t237631_Ust_maydi_v2GB@UMAG_01911@2169,UMAG_01911,Usma_2020
p3_t237631_Ust_maydi_v2GB@UMAG_12174@2083,UMAG_12174,Usma_2021
p3_t237631_Ust_maydi_v2GB@UMAG_01913@2197,UMAG_01913,Usma_2022
p3_t237631_Ust_maydi_v2GB@UMAG_10272@1753,UMAG_10272,Usma_2023
p3_t237631_Ust_maydi_v2GB@UMAG_10273@1983,UMAG_10273,Usma_2024
